set_key,year,brand,product,section,section_card_count,card_number,player_slot,player_name_raw,affiliation_raw,is_multi_player,raw_line
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-NK,1,Nick Kurtz,Oakland Athletics,False,Bowman In Action Autographs	BIA-NK	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-TB,1,Travis Bazzana,Cleveland Guardians,False,Bowman In Action Autographs	BIA-TB	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-WJ,1,Walker Jenkins,Minnesota Twins,False,Bowman In Action Autographs	BIA-WJ	Walker Jenkins	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-1,1,Travis Bazzana,Cleveland Guardians,False,Bowman Spotlights	BS-1	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-2,1,Chase Burns,Cincinnati Reds,False,Bowman Spotlights	BS-2	Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-3,1,Nick Kurtz,Oakland Athletics,False,Bowman Spotlights	BS-3	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-4,1,Hagen Smith,Chicago White Sox,False,Bowman Spotlights	BS-4	Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-5,1,Jac Caglianone,Kansas City Royals,False,Bowman Spotlights	BS-5	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-6,1,Christian Moore,Los Angeles Angels,False,Bowman Spotlights	BS-6	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-7,1,Seaver King,Washington Nationals,False,Bowman Spotlights	BS-7	Seaver King	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-8,1,Braden Montgomery,Boston Red Sox,False,Bowman Spotlights	BS-8	Braden Montgomery	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-9,1,Carson Benge,New York Mets,False,Bowman Spotlights	BS-9	Carson Benge	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-10,1,Ryan Waldschmidt,Arizona Diamondbacks,False,Bowman Spotlights	BS-10	Ryan Waldschmidt	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-11,1,Roman Anthony,Boston Red Sox,False,Bowman Spotlights	BS-11	Roman Anthony	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-12,1,Bryce Eldridge,San Francisco Giants,False,Bowman Spotlights	BS-12	Bryce Eldridge	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-13,1,Aidan Miller,Philadelphia Phillies,False,Bowman Spotlights	BS-13	Aidan Miller	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-14,1,Colt Emerson,Seattle Mariners,False,Bowman Spotlights	BS-14	Colt Emerson	Seattle Mariners
2024_bowman_draft,2024,Bowman,Draft,Bowman Spotlights,,BS-15,1,Emil Morales,Los Angeles Dodgers,False,Bowman Spotlights	BS-15	Emil Morales	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Chrome College Variations,,BDC-1,1,Travis Bazzana,Cleveland Guardians	-	Oregon State,False,Chrome College Variations	BDC-1	Travis Bazzana	Cleveland Guardians	-	Oregon State
2024_bowman_draft,2024,Bowman,Draft,Chrome College Variations,,BDC-2,1,Hagen Smith,Chicago White Sox	-	Arkansas,False,Chrome College Variations	BDC-2	Hagen Smith	Chicago White Sox	-	Arkansas
2024_bowman_draft,2024,Bowman,Draft,Chrome College Variations,,BDC-8,1,Jac Caglianone,Kansas City Royals	-	Florida,False,Chrome College Variations	BDC-8	Jac Caglianone	Kansas City Royals	-	Florida
2024_bowman_draft,2024,Bowman,Draft,Chrome College Variations,,BDC-13,1,Christian Moore,Los Angeles Angels	-	Tennessee,False,Chrome College Variations	BDC-13	Christian Moore	Los Angeles Angels	-	Tennessee
2024_bowman_draft,2024,Bowman,Draft,Chrome College Variations,,BDC-18,1,Ryan Waldschmidt,Arizona Diamondbacks	-	Kentucky,False,Chrome College Variations	BDC-18	Ryan Waldschmidt	Arizona Diamondbacks	-	Kentucky
2024_bowman_draft,2024,Bowman,Draft,Chrome College Variations,,BDC-28,1,Carson Benge,New York Mets	-	Oklahoma State,False,Chrome College Variations	BDC-28	Carson Benge	New York Mets	-	Oklahoma State
2024_bowman_draft,2024,Bowman,Draft,Chrome College Variations,,BDC-40,1,James Tibbs III,San Francisco Giants	-	Florida State,False,Chrome College Variations	BDC-40	James Tibbs III	San Francisco Giants	-	Florida State
2024_bowman_draft,2024,Bowman,Draft,Chrome College Variations,,BDC-58,1,Braden Montgomery,Boston Red Sox	-	Texas A&M,False,Chrome College Variations	BDC-58	Braden Montgomery	Boston Red Sox	-	Texas A&M
2024_bowman_draft,2024,Bowman,Draft,Chrome College Variations,,BDC-67,1,Cam Smith,Chicago Cubs	-	Florida State,False,Chrome College Variations	BDC-67	Cam Smith	Chicago Cubs	-	Florida State
2024_bowman_draft,2024,Bowman,Draft,Chrome College Variations,,BDC-95,1,Blake Burke,Milwaukee Brewers	-	Tennessee,False,Chrome College Variations	BDC-95	Blake Burke	Milwaukee Brewers	-	Tennessee
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-AA,1,Ariel Armas,Chicago Cubs,False,Chrome Prospect Autographs	CPA-AA	Ariel Armas	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-AM,1,Aiden May,Miami Marlins,False,Chrome Prospect Autographs	CPA-AM	Aiden May	Miami Marlins
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-AP,1,Aaron Parker,Toronto Blue Jays,False,Chrome Prospect Autographs	CPA-AP	Aaron Parker	Toronto Blue Jays
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BA,1,Billy Amick,Minnesota Twins,False,Chrome Prospect Autographs	CPA-BA	Billy Amick	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BB,1,Blake Burke,Milwaukee Brewers,False,Chrome Prospect Autographs	CPA-BB	Blake Burke	Milwaukee Brewers
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BBA,1,Boston Bateman,San Diego Padres,False,Chrome Prospect Autographs	CPA-BBA	Boston Bateman	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BBR,1,Brody Brecht,Colorado Rockies,False,Chrome Prospect Autographs	CPA-BBR	Brody Brecht	Colorado Rockies
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BC,1,Bryce Cunningham,New York Yankees,False,Chrome Prospect Autographs	CPA-BC	Bryce Cunningham	New York Yankees
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BD,1,Braylon Doughty,Cleveland Guardians,False,Chrome Prospect Autographs	CPA-BD	Braylon Doughty	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BH,1,Ben Hess,New York Yankees,False,Chrome Prospect Autographs	CPA-BH	Ben Hess	New York Yankees
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BHO,1,Brian Holiday,St. Louis Cardinals,False,Chrome Prospect Autographs	CPA-BHO	Brian Holiday	St. Louis Cardinals
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BL,1,Blake Larson,Chicago White Sox,False,Chrome Prospect Autographs	CPA-BL	Blake Larson	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BM,1,Braden Montgomery,Boston Red Sox,False,Chrome Prospect Autographs	CPA-BM	Braden Montgomery	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BME,1,Bryce Meccage,Milwaukee Brewers,False,Chrome Prospect Autographs	CPA-BME	Bryce Meccage	Milwaukee Brewers
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BN,1,Brandon Neely,Boston Red Sox,False,Chrome Prospect Autographs	CPA-BN	Brandon Neely	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BP,1,Braylon Payne,Milwaukee Brewers,False,Chrome Prospect Autographs	CPA-BP	Braylon Payne	Milwaukee Brewers
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BR,1,Bryce Rainer,Detroit Tigers,False,Chrome Prospect Autographs	CPA-BR	Bryce Rainer	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-BW,1,Blake Wright,Colorado Rockies,False,Chrome Prospect Autographs	CPA-BW	Blake Wright	Colorado Rockies
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CB,1,Chase Burns,Cincinnati Reds,False,Chrome Prospect Autographs	CPA-CB	Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CBG,1,Carson Benge,New York Mets,False,Chrome Prospect Autographs	CPA-CBG	Carson Benge	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CBO,1,Caleb Bonemer,Chicago White Sox,False,Chrome Prospect Autographs	CPA-CBO	Caleb Bonemer	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CC,1,Cam Caminiti,Atlanta Braves,False,Chrome Prospect Autographs	CPA-CC	Cam Caminiti	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CCY,1,Casey Cook,Texas Rangers,False,Chrome Prospect Autographs	CPA-CCY	Casey Cook	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CCZ,1,Chris Cortez,Los Angeles Angels,False,Chrome Prospect Autographs	CPA-CCZ	Chris Cortez	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CD,1,Carson DeMartini,Philadelphia Phillies,False,Chrome Prospect Autographs	CPA-CD	Carson DeMartini	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CF,1,Connor Foley,Arizona Diamondbacks,False,Chrome Prospect Autographs	CPA-CF	Connor Foley	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CH,1,Carter Holton,Atlanta Braves,False,Chrome Prospect Autographs	CPA-CH	Carter Holton	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CHA,1,Chase Harlan,Los Angeles Dodgers,False,Chrome Prospect Autographs	CPA-CHA	Chase Harlan	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CJ,1,Carter Johnson,Miami Marlins,False,Chrome Prospect Autographs	CPA-CJ	Carter Johnson	Miami Marlins
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CM,1,Christian Moore,Los Angeles Angels,False,Chrome Prospect Autographs	CPA-CM	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CMA,1,Carter Mathison,Philadelphia Phillies,False,Chrome Prospect Autographs	CPA-CMA	Carter Mathison	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CME,1,Cole Messina,Colorado Rockies,False,Chrome Prospect Autographs	CPA-CME	Cole Messina	Colorado Rockies
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CMS,1,Cole Mathis,Chicago Cubs,False,Chrome Prospect Autographs	CPA-CMS	Cole Mathis	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CS,1,Cam Smith,Chicago Cubs,False,Chrome Prospect Autographs	CPA-CS	Cam Smith	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-CSA,1,Casey Saucke,Chicago White Sox,False,Chrome Prospect Autographs	CPA-CSA	Casey Saucke	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-DB,1,Drew Beam,Kansas City Royals,False,Chrome Prospect Autographs	CPA-DB	Drew Beam	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-DD,1,Dylan Dreiling,Texas Rangers,False,Chrome Prospect Autographs	CPA-DD	Dylan Dreiling	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-DE,1,Daniel Eagen,Arizona Diamondbacks,False,Chrome Prospect Autographs	CPA-DE	Daniel Eagen	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-DJ,1,Dakota Jordan,San Francisco Giants,False,Chrome Prospect Autographs	CPA-DJ	Dakota Jordan	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-DN,1,Dante Nori,Philadelphia Phillies,False,Chrome Prospect Autographs	CPA-DN	Dante Nori	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-ER,1,Eddie Rynders,Pittsburgh Pirates,False,Chrome Prospect Autographs	CPA-ER	Eddie Rynders	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-ES,1,Ethan Schiefelbein,Detroit Tigers,False,Chrome Prospect Autographs	CPA-ES	Ethan Schiefelbein	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-ESE,1,Eli Serrano,New York Mets,False,Chrome Prospect Autographs	CPA-ESE	Eli Serrano	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-FT,1,Fenwick Trimble,Miami Marlins,False,Chrome Prospect Autographs	CPA-FT	Fenwick Trimble	Miami Marlins
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-GB,1,Griffin Burkholder,Philadelphia Phillies,False,Chrome Prospect Autographs	CPA-GB	Griffin Burkholder	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-GM,1,Gage Miller,Miami Marlins,False,Chrome Prospect Autographs	CPA-GM	Gage Miller	Miami Marlins
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-GO,1,Griff O'Ferrall,Baltimore Orioles,False,Chrome Prospect Autographs	CPA-GO	Griff O'Ferrall	Baltimore Orioles
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-GZ,1,Gage Ziehl,New York Yankees,False,Chrome Prospect Autographs	CPA-GZ	Gage Ziehl	New York Yankees
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-HH,1,Herick Hernandez,Atlanta Braves,False,Chrome Prospect Autographs	CPA-HH	Herick Hernandez	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-HS,1,Hagen Smith,Chicago White Sox,False,Chrome Prospect Autographs	CPA-HS	Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-IL,1,Ivan Luciano,Arizona Diamondbacks,False,Chrome Prospect Autographs	CPA-IL	Ivan Luciano	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-JC,1,Jac Caglianone,Kansas City Royals,False,Chrome Prospect Autographs	CPA-JC	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-JCA,1,Josh Caron,Seattle Mariners,False,Chrome Prospect Autographs	CPA-JCA	Josh Caron	Seattle Mariners
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-JCO,1,Jacob Cozart,Cleveland Guardians,False,Chrome Prospect Autographs	CPA-JCO	Jacob Cozart	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-JD,1,JD Dix,Arizona Diamondbacks,False,Chrome Prospect Autographs	CPA-JD	JD Dix	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-JDE,1,Jaron DeBerry,Milwaukee Brewers,False,Chrome Prospect Autographs	CPA-JDE	Jaron DeBerry	Milwaukee Brewers
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-JF,1,Jaime Ferrer,Minnesota Twins,False,Chrome Prospect Autographs	CPA-JF	Jaime Ferrer	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-JK,1,Josh Kuroda-Grauer,Oakland Athletics,False,Chrome Prospect Autographs	CPA-JK	Josh Kuroda-Grauer	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-JKI,1,Johnny King,Toronto Blue Jays,False,Chrome Prospect Autographs	CPA-JKI	Johnny King	Toronto Blue Jays
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-JS,1,Jonathan Santucci,New York Mets,False,Chrome Prospect Autographs	CPA-JS	Jonathan Santucci	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-JSP,1,John Spikerman,Philadelphia Phillies,False,Chrome Prospect Autographs	CPA-JSP	John Spikerman	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-JT,1,James Tibbs III,San Francisco Giants,False,Chrome Prospect Autographs	CPA-JT	James Tibbs III	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-JTH,1,Jared Thomas,Colorado Rockies,False,Chrome Prospect Autographs	CPA-JTH	Jared Thomas	Colorado Rockies
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-KC,1,Kaelen Culpepper,Minnesota Twins,False,Chrome Prospect Autographs	CPA-KC	Kaelen Culpepper	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-KG,1,Konnor Griffin,Pittsburgh Pirates,False,Chrome Prospect Autographs	CPA-KG	Konnor Griffin	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-KL,1,Kellon Lindsey,Los Angeles Dodgers,False,Chrome Prospect Autographs	CPA-KL	Kellon Lindsey	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-KM,1,Kash Mayfield,San Diego Padres,False,Chrome Prospect Autographs	CPA-KM	Kash Mayfield	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-KS,1,Khal Stephen,Toronto Blue Jays,False,Chrome Prospect Autographs	CPA-KS	Khal Stephen	Toronto Blue Jays
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-KSH,1,Kodey Shojinaga,Philadelphia Phillies,False,Chrome Prospect Autographs	CPA-KSH	Kodey Shojinaga	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-KT,1,Kavares Tears,San Diego Padres,False,Chrome Prospect Autographs	CPA-KT	Kavares Tears	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-LH,1,Luke Holman,Cincinnati Reds,False,Chrome Prospect Autographs	CPA-LH	Luke Holman	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-LS,1,Levi Sterling,Pittsburgh Pirates,False,Chrome Prospect Autographs	CPA-LS	Levi Sterling	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-MMY,1,Michael Massey,Detroit Tigers,False,Chrome Prospect Autographs	CPA-MMY	Michael Massey	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-MS,1,Mike Sirota,Cincinnati Reds,False,Chrome Prospect Autographs	CPA-MS	Mike Sirota	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-ND,1,Nate Dohm,New York Mets,False,Chrome Prospect Autographs	CPA-ND	Nate Dohm	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-NF,1,Nathan Flewelling,Tampa Bay Rays,False,Chrome Prospect Autographs	CPA-NF	Nathan Flewelling	Tampa Bay Rays
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-NK,1,Nick Kurtz,Oakland Athletics,False,Chrome Prospect Autographs	CPA-NK	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-NM,1,Nick McLain,Chicago White Sox,False,Chrome Prospect Autographs	CPA-NM	Nick McLain	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-NMI,1,Nick Mitchell,Toronto Blue Jays,False,Chrome Prospect Autographs	CPA-NMI	Nick Mitchell	Toronto Blue Jays
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-NMO,1,Nick Montgomery,Atlanta Braves,False,Chrome Prospect Autographs	CPA-NMO	Nick Montgomery	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-PSM,1,Parker Smith,Houston Astros,False,Chrome Prospect Autographs	CPA-PSM	Parker Smith	Houston Astros
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-PT,1,Payton Tolle,Boston Red Sox,False,Chrome Prospect Autographs	CPA-PT	Payton Tolle	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-RCA,1,Ryan Campos,St. Louis Cardinals,False,Chrome Prospect Autographs	CPA-RCA	Ryan Campos	St. Louis Cardinals
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-RD,1,Randal Diaz,Washington Nationals,False,Chrome Prospect Autographs	CPA-RD	Randal Diaz	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-RG,1,Rodney Green,Oakland Athletics,False,Chrome Prospect Autographs	CPA-RG	Rodney Green	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-RJ,1,Ryan Johnson,Los Angeles Angels,False,Chrome Prospect Autographs	CPA-RJ	Ryan Johnson	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-RS,1,Ryan Sloan,Seattle Mariners,False,Chrome Prospect Autographs	CPA-RS	Ryan Sloan	Seattle Mariners
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-RSC,1,Rafe Schlesinger,Cleveland Guardians,False,Chrome Prospect Autographs	CPA-RSC	Rafe Schlesinger	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-RW,1,Ryan Waldschmidt,Arizona Diamondbacks,False,Chrome Prospect Autographs	CPA-RW	Ryan Waldschmidt	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-SA,1,Sam Antonacci,Chicago White Sox,False,Chrome Prospect Autographs	CPA-SA	Sam Antonacci	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-SK,1,Seaver King,Washington Nationals,False,Chrome Prospect Autographs	CPA-SK	Seaver King	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-TB,1,Travis Bazzana,Cleveland Guardians,False,Chrome Prospect Autographs	CPA-TB	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-TC,1,Tytus Cissell,Arizona Diamondbacks,False,Chrome Prospect Autographs	CPA-TC	Tytus Cissell	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-TG,1,Theo Gillen,Tampa Bay Rays,False,Chrome Prospect Autographs	CPA-TG	Theo Gillen	Tampa Bay Rays
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-TL,1,Tyson Lewis,Cincinnati Reds,False,Chrome Prospect Autographs	CPA-TL	Tyson Lewis	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-TN,1,Tyson Neighbors,San Diego Padres,False,Chrome Prospect Autographs	CPA-TN	Tyson Neighbors	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-TS,1,Ty Southisene,Chicago Cubs,False,Chrome Prospect Autographs	CPA-TS	Ty Southisene	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-TSN,1,Trey Snyder,New York Mets,False,Chrome Prospect Autographs	CPA-TSN	Trey Snyder	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Chrome Prospect Autographs,,CPA-TY,1,Trey Yesavage,Toronto Blue Jays,False,Chrome Prospect Autographs	CPA-TY	Trey Yesavage	Toronto Blue Jays
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-BP,1,Braylon Payne,Milwaukee Brewers,False,Class of 2024 Autographs	C24-BP	Braylon Payne	Milwaukee Brewers
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-CBO,1,Caleb Bonemer,Chicago White Sox,False,Class of 2024 Autographs	C24-CBO	Caleb Bonemer	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-CJ,1,Carter Johnson,Miami Marlins,False,Class of 2024 Autographs	C24-CJ	Carter Johnson	Miami Marlins
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-CM,1,Christian Moore,Los Angeles Angels,False,Class of 2024 Autographs	C24-CM	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-CMA,1,Cole Mathis,Chicago Cubs,False,Class of 2024 Autographs	C24-CMA	Cole Mathis	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-CS,1,Cam Smith,Chicago Cubs,False,Class of 2024 Autographs	C24-CS	Cam Smith	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-DD,1,Dylan Dreiling,Texas Rangers,False,Class of 2024 Autographs	C24-DD	Dylan Dreiling	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-DN,1,Dante Nori,Philadelphia Phillies,False,Class of 2024 Autographs	C24-DN	Dante Nori	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Class of 2024 Autographs,,C24-GB,1,Griffin Burkholder,Philadelphia Phillies,False,Class of 2024 Autographs	C24-GB	Griffin Burkholder	Philadelphia Phillies
