player_name,CT_list,market_all_in_price,pred_price,underpriced_by,seller,title,item_id,item_web_url
Carson Kelly,Green Foil,4.99,13.7048,8.7148,thekingtauros,2025 Topps Update Series Carson Kelly Green Holo Foil Parallel 95/99,,
Austin Wynns,Green Foil,4.99,13.7048,8.7148,itsmebob,2025 Topps Update Austin Wynns 77/99 Green Foil SP #US330 A's PWE,,
Tyler Mahle,Green Foil,4.99,13.7048,8.7148,creepin2012,Tyler Mahle 2025 Topps Update Green Foil Parallel 95/99 - Texas Rangers,,
José Fermin,SSP,4.99,13.7026,8.7126,hotcorner06,Jose Fermin 2025 Topps Update Rookie Skeletons /50 SSP Holiday Foil RC #US338,,
Aaron Judge,All Star Game,1.84,10.5512,8.7112,pskell02,2025 Topps Update Aaron Judge #ASG-2 2025 All-Star Game,,
James Wood,All Star Game,1.84,10.5512,8.7112,pskell02,2025 Topps Update James Wood #ASG-29 2025 All-Star Game,,
Thomas Harrington,Blue Rainbow,7.99,16.6662,8.6762,jaken434,2025 Topps Update Series - Thomas Harrington #US273 Blue Holofoil /150 (RC),,
Shohei Ohtani,1990,6.98,15.6141,8.6341,mvpcollect,2025 Topps Update Shohei Ohtani 1990 Pink Foil #U90-33 Dodgers,,
Brady Feigl,Green Foil,6.34,14.9736,8.6336,johnny_ford_cards,2025 Topps Update Green Brady Feigl RC 36/99 #US333,,
,Green Foil,4.98,13.5753,8.5953,crows_cards,2025 Topps Update Series - Nate Lowe #US230 Green Holofoil /99,,
,Green Foil,4.99,13.5753,8.5853,baade3,2025 Topps Update Randy Rodriguez #US240 Green Foil #'d /99 Giants,,
Ji Hwan Bae,Green Foil,4.99,13.5728,8.5828,cyongue1,2025 Topps Update Ji Hwan Bae Green Foil 50/99 Pittsburgh Pirates US64,,
,Green Foil,5.0,13.5753,8.5753,benjenge-0,2025 Topps Update Series Johnathan Rodriguez Green /99 US142,,
,Green Foil,5.0,13.5753,8.5753,gdrdnce21,2025 Topps Update Mike Soroka Green Foil /99 Washington Nationals,,
Shohei Ohtani,Diamante,7.0,15.5648,8.5648,baseballcards3000,2025 Topps Update Shohei Ohtani Nod And Smile #US84 Diamante Foil,,
James Wood,All Star Game,1.99,10.5512,8.5612,steel_rails_mike,2025 Topps Update Series - 2025 All-Star Game James Wood #ASG-29 (RC),,
James Wood,All Star Game,1.99,10.5512,8.5612,ghbaseballcard,2025 Topps Update James Wood #ASG-29 Rookie All-Star Game Foil Nationals,,
Zak Kent,Green Foil,6.48,14.9736,8.4936,bob1981,2025 TOPPS UPDATE GREEN FOIL 20/99 ZAK KENT RC #238 CLEVELAND GUARDIANS,,
Shohei Ohtani,Base Rainbow,7.31,15.7427,8.4327,jbruin19,2025 Topps Update #US269 Rising Sons Shohei Ohtani Roki Sasaki Rainbow Foil,,
Tirso Ornelas,Green Foil,6.34,14.768,8.428,johnny_ford_cards,2025 Topps Update Green Tirso Ornelas 92/99 #US147,,
Ryan Zeferjahn,Green Foil,4.98,13.4011,8.4211,ajax_cards,Ryan Zeferjahn (RC) 2025 Topps Update Green Foil Parallel  /99,,
JoJo Romero,Green Foil,4.99,13.4011,8.4111,generalbentleytrading,2025 Topps Update Series #US346 Jojo Romero Green Foil /99,,
Tommy Pham,Green Foil,5.6,14.0062,8.4063,midtnbreaks1,2025 Topps Update Tommy Pham Green Foil /99!,,
Kyle Hendricks,Green Foil,5.0,13.404,8.404,elevass23,2025 Topps Update Kyle Hendricks #US136 Green Rainbow Foil #US136 96/99 - Angels,,
Aaron Judge / Jazz Chisholm Jr.,Gold 2025,7.25,15.6133,8.3633,allen44fan,AARON JUDGE JAZZ CHISHOLM JR. 2025 TOPPS UPDATE CITY BOYS! GOLD 198/2025  A-2,,
Jacob Wilson,All Star Game,1.99,10.3248,8.3348,mcgoverncreativeandcollectibles,2025 Topps Update Series Jacob Wilson All-Star Game Foil #ASG-11 RC,,
Aaron Judge,All Star Game,2.22,10.5512,8.3312,railroadbedcards,2025 Topps Update Series - 2025 All-Star Game Aaron Judge #ASG-2,,
Armando Alvarez,Gold 50,5.68,13.9894,8.3094,csdym-30,2025 Topps Update Armando Alvarez RC #US161 GOLD diamanté Foil 50/50 Bookend,,
Davis Martin,Holiday Mummy,6.5,14.8077,8.3077,mnlegos,Davis Martin 2025 Topps Update Series US294 Mummy Holiday Foil /50,,
Devin Williams,Green Foil,5.33,13.5728,8.2428,rkchasingvb,2025 Topps Update #US178 Devin Williams Green Holo Foil #/99,,
Gio Urshela,Green Foil,5.79,13.9894,8.1994,stlcardinals70,GIO URSHELA 2025 Topps Update GREEN FOIL ~ Athletics Color Match #'d /99,,
Charlie Morton,Green Foil,5.54,13.7026,8.1626,comc_consignment,2025 Topps Update Green Rainbow Foil 96/99 Charlie Morton #US242 13t3,,
Brady Feigl,Gold 50,6.82,14.9736,8.1536,farmgirl2257,2025 Topps Update Brady Feigl Gold Foil Parallel RC /50 Minnesota Twins #US333,,
,Green Foil,5.48,13.5753,8.0953,cardfinders,2025 Topps Update Green Foil Parallel /99 Johnathan Rodriguez Guardians US142,,
Moisés Ballesteros,Holiday Jackolantern,3.73,11.8163,8.0863,pet_that_goat,2025 Topps Update - Holiday Jack O’Lantern - #US236 Moisés Ballesteros - Cubs,,
Moisés Ballesteros,Holiday Jackolantern,3.73,11.8163,8.0863,pet_that_goat,2025 Topps Update - Holiday Jack O’Lantern - #US236 Moisés Ballesteros - Cubs,,
,SSP,5.5,13.5753,8.0753,x2jzka,2025 Topps Update - Martin Maldonado #US76 - Aqua SSP,,
Luis Torrens,Green Foil,6.79,14.8077,8.0177,dw_2005,2025 Topps Update - Luis Torrens #US297 Green Rainbow Foil /99,,
Fraser Ellard,Green Foil,5.99,13.9894,7.9994,rjvec,2025 Topps Update Green Rainbow Foil #US159 Fraser Ellard RC 41/99 Chicago White,,
JoJo Romero,Green Foil,5.47,13.4011,7.9311,dunbarsportscards,🔥JoJo Romero 2025 Topps Update Series #US346 Green Foil 36/99 Cardinals SP,,
Bryan De La Cruz,Green Foil,5.73,13.5753,7.8453,tremp1977,2025 Topps Update #US234 Bryan De La Cruz Green HoloFoil /99 New York Yankees,,
Jacob Wilson,All Star Game,2.49,10.3248,7.8348,crod-892,Jacob Wilson 2025 Topps Update Series All-Star Game Foil #ASG-11 RC Athletics,,
Rhett Lowder,SSP,5.74,13.5728,7.8328,andrus51,2025 Topps Update Rhett Lowder RC Rookie #US318 Tinsel Foil SSP 🔥 Reds,,
Aaron Judge,All Star Game,2.73,10.5512,7.8212,jj_sandberg,2025 Topps Update All-Star Silver Foil #ASG-2 Aaron Judge,,
Alex Verdugo,Vintage 99,6.99,14.768,7.778,milvetusa,2025 Topps Update Series - Alex Verdugo Vintage Stock /99 #US4,,
Miles Mastrobuoni,Green Foil,5.94,13.7026,7.7626,crimsoncloakcollectibles,2025 Topps Update #US313 Miles Mastrobuoni Green Rainbow Foil #/99,,
Aaron Judge,All Star Game,2.79,10.5512,7.7612,njtreasures0108,2025 Topps Update - 2025 All-Star Game #ASG-2 Aaron Judge New York Yankees,,
Shohei Ohtani,Diamante,7.82,15.5648,7.7448,hulkmaster_5,2025 Topps Update #US269 Shohei Ohtani / Roki Sasaki VC Diamante Foil,,
Coby Mayo,Green Foil,6.26,13.9903,7.7303,thesteinie,2025 Topps Update Coby Mayo RC #US282 Green Holo Foil /99 Baltimore Orioles,,
Manuel Margot,Green Foil,7.08,14.8077,7.7277,ryanmn16,2025 Topps Update Series Manuel Margot US42 Green Rainbow Foil /99 Tigers,,
Thomas Saggese,Green Foil,6.0,13.7048,7.7048,ldcollectibles25,2025 Topps Update Series Green Rainbow Foil 64/99 Thomas Saggese Rookie Debut,,
Zak Kent,Canvas 50,7.31,14.9736,7.6636,fire-cards223,2025 Topps Update Zak Kent RC /50 Canvas US238 Guardians,,
,Green Foil,5.94,13.5753,7.6353,dw_2005,2025 Topps Update - Randy Rodriguez #US240 Green Rainbow Foil /99,,
Noah Murdock,Gold 2025,7.98,15.6133,7.6333,lowery2723,2025 Topps Update Noah Murdock Gold Border Parallel RC #654/2025,,
Maverick Handley,Green Foil,5.95,13.575,7.625,aimhighcollectibles,Maverick Handley 2025 Topps Update #US274 Green Holo Foil #/99 Orioles RC,,
Shohei Ohtani,Base Rainbow,8.14,15.7427,7.6027,codyscollectiblesandconsignments,2025 Topps Update #US269 Rising Sons (Shohei Ohtani / Roki Sasaki) Rainbow,,
Maverick Handley,Green Foil,5.99,13.575,7.585,glr_cards,2025 Topps Update #US274 Maverick Handley Orioles Green Foil /99 Rookie,,
Michael McGreevy,Holiday Mummy,5.99,13.5728,7.5828,m_mangelo,2025 Topps Update Baseball Holiday Mummy /50 #US60 Michael McGreevy RC,,
Shohei Ohtani,Diamante,7.99,15.5648,7.5748,joe_baggs_collects,Shohei Ohtani 2025 Topps Update Series  Nod And Smile #US84 Diamante Parallel!!!,,
Davis Martin,Green Foil,7.31,14.8077,7.4977,trulyhonesttraders,2025 Topps Update Green Holo Foil /99 Davis Martin Chicago White Sox #US294,,
Fraser Ellard,Green Foil,6.5,13.9894,7.4894,mnlegos,Fraser Ellard 2025 Topps Update Series US159 Green Rainbow Foil /99 Rookie Card,,
Carlos Estévez,Green Foil,6.1,13.5728,7.4728,comc_consignment,2025 Topps Update Green Rainbow Foil /99 Carlos Estevez Estévez #US237 4d5,,
Yohel Pozo,Photo Variation,2.19,9.622,7.432,njtreasures0108,2025 Topps Update #US120 Yohel Pozo True Photo Variation St. Louis Cardinals,,
Kyle Higashioka,Green Foil,6.0,13.4011,7.4011,sammysosafan1974,2025 Topps Update Kyle Higashioka Green Holo Foil #US207 Rangers /99,,
Zack Littell,Green Foil,7.38,14.778,7.398,bob1981,2025 TOPPS UPDATE GREEN FOIL 58/99  ZACK LITTELL #66 TAMPA BAY RAYS,,
Thomas Saggese,Green Foil,6.34,13.7048,7.3648,johnny_ford_cards,2025 Topps Update Green Foil Thomas Saggese RC 15/99 #US21,,
Tyler Mahle,Green Foil,6.34,13.7048,7.3648,jusroy85,2025 Topps Update Tyler Mahle Green /99 Twins,,
Bailey Horn,Foil Fractor 1of1,6.25,13.5728,7.3228,athletesbest,2025 Topps Update #US162 Bailey Horn FoilFractor #/1,,
Elly De La Cruz,All Star Game,1.75,9.0651,7.3151,arthurscardsandcollectibles,2025 Topps Update - 2025 All-Star Game #ASG-21 Elly De La Cruz,,
Kade Strowd,Green Foil,7.5,14.778,7.278,1st_base_cards,2025 Topps Update #US146 Kade Strowd RC Green Holofoil /99 Baltimore Orioles,,
Elly De La Cruz,All Star Game,1.79,9.0651,7.2751,bensouthsportscards,2025 Topps Update #ASG-21 Elly De La Cruz 2025 All-Star Game Holo Foil,,
Elly De La Cruz,All Star Game,1.8,9.0651,7.2651,stellar_sports_cards,ELLY DE LA CRUZ - 2025 Topps Update Series - 2025 All-Star Game #ASG-21,,
Michael McGreevy,Green Foil,6.31,13.5728,7.2628,mostarcollectibles,2025 Topps Update - Michael McGreevy Rookie Debut #US60 (Green Foil /99),,
,Vintage 99,6.32,13.5753,7.2553,stone_cold_cards,2025 Topps Update Series Christian Vazquez Vintage Stock /99 #US7,,
,Vintage 99,6.32,13.5753,7.2553,stone_cold_cards,2025 Topps Update Series Christian Vazquez Vintage Stock /99 #US7,,
Shohei Ohtani,Black Gold,8.34,15.5648,7.2248,slammer1981,2025 Topps Update Series - Topps Black Gold Shohei Ohtani #BG-19,,
Elly De La Cruz,All Star Game,1.85,9.0651,7.2151,arthurscardsandcollectibles,2025 Topps Update #ASG-21 Elly De La Cruz 2025 All-Star Game,,
Chase Lee,Gold 50,7.62,14.8077,7.1877,burger708,2025 Topps Update Chase Lee Gold Foil /50,,
Adrian Del Castillo,Green Foil,7.85,14.9736,7.1236,dalrev-90,2025 Topps Update #US267 Adrian Del Castillo /99 Green Holo Foil,,
Francisco Lindor,All Star Game,0.99,8.1049,7.1149,mcgoverncreativeandcollectibles,2025 Topps Update Series Francisco Lindor #ASG-17 All Star Game Foil,,
Nick Kurtz,Night Terrors,8.63,15.7427,7.1127,ri_fashions,2025 Topps Update Nick Kurtz Rookie Night Terrors Pink Parallel #NT-5,,
Nick Kurtz,Night Terrors,8.63,15.7427,7.1127,ri_fashions,2025 Topps Update Nick Kurtz Rookie Night Terrors Pink Parallel #NT-5,,
Hayden Birdsong,Green Foil,6.49,13.5728,7.0828,bob1981,2025 TOPPS UPDATE GREEN FOIL 73/99 HAYDEN BIRDSONG DEBUT RC #34 GIANTS,,
Elly De La Cruz,All Star Game,1.99,9.0651,7.0751,jondahlvig,2025 Topps Update - 2025 All-Star Game #ASG-21 Elly De La Cruz,,
Elly De La Cruz,All Star Game,1.99,9.0651,7.0751,kevscards78,2025 Topps Update Elly de la Cruz #ASG-21 All Star Game Foil,,
Elly De La Cruz,All Star Game,1.99,9.0651,7.0751,themonkeyman717,2025 Topps Update Series - All-Star Game Elly De La Cruz #ASG-21,,
Shohei Ohtani,Diamante,8.5,15.5648,7.0648,skate96board,"2025 Topps Update Series - Shohei Ohtani, Roki Sasaki #US269 Diamante Foil",,
Elly De La Cruz,All Star Game,2.01,9.0651,7.0551,44cardco,2025 Topps Update Series - Elly De La Cruz- 2025 All-Star Game - #ASG-21,,
Robert Hassell III,Green Foil,6.99,14.0062,7.0163,acbone1522,2025 Topps Update Series - Robert Hassell III #US109 Green Foil /99 (RC),,
Coby Mayo,Green Foil,6.99,13.9903,7.0003,mikeocardshop,2025 Topps Update Green Holo Foil Coby Mayo RC 61/99 Baltimore Orioles #US282,,
Armando Alvarez,Green Foil,6.99,13.9894,6.9994,warriorcards65,Armando Alvarez 2025 Topps Update Green Rainbow Foil US161 #/99 Twins Rookie,,
Armando Alvarez,Green Foil,6.99,13.9894,6.9994,diamond.27,Armando Alvarez RC 28/99 Green Rainbow Foil 2025 Topps Update US161 Twins,,
Adam Frazier,Green Foil,2.99,9.9675,6.9775,littleweed89,2025 Topps Update #US51 Adam Frazier Green Foil #05/99,,
,Vintage 99,6.6,13.5753,6.9753,gi_collectibles,2025 Topps Update Series Jack O’Loughlin RC #US215 Vintage Stock /99 Rockies 🔥,,
Elly De La Cruz,All Star Game,2.09,9.0651,6.9751,csfinderapp,2025 Topps Update #ASG-21 Elly De La Cruz 2025 All-Star Game,,
Isaac Paredes,Green Foil,2.28,9.2447,6.9647,columbusmilsales,Isaac Paredes 2025 Topps Update Green Foil 63/99 Astros #US195,,
Joe Boyle,SSP,2.97,9.9325,6.9625,cmfbcoach,2025 Topps Update Series Joe Boyle #US62 Aqua Foil SSP,,
Jason Heyward,Green Foil,2.28,9.2422,6.9622,columbusmilsales,Jason Heyward 2025 Topps Update Green Foil 11/99 Padres #US71,,
Joe Boyle,Gold 50,3.0,9.9325,6.9325,kennworth_cards,2025 Topps Update Series Joe Boyle Gold Rainbow Foil /50 #US62,,
Noah Murdock,Diamante,8.64,15.5648,6.9248,fistda64,2025 Topps Update Pink Foil Diamante Foil Noah Murdock Kansas City Royals #US134,,
Christian Koss,Green Foil,6.5,13.404,6.904,therilldill_collectibles,2025 Topps Update Series Baseball Christian Koss RC Green Holo Foil /99 Giants,,
Fernando Tatis Jr.,All Star Game,1.19,8.0761,6.8861,mabjor2719,2025 Topps Update 2025 All-Star Game Fernando Tatis Jr. #ASG-28 Padres,,
Aaron Judge,All Star Game,3.69,10.5512,6.8612,axle_premiumsportscards,Aaron Judge 2025 Topps Update 2025 All-Star Game New York Yankees,,
Omar Cruz,Photo Variation,7.95,14.8077,6.8577,dmills1985,OMAR CRUZ RC 2025 Topps Update True Photo Variations US90 SP SAN DIEGO PADRES,,
Thomas Harrington,Purple Rainbow,4.99,11.8163,6.8263,annelisetayy,2025 Topps Update Series - Thomas Harrington #US273 Purple Holofoil /250 (RC),,
Shohei Ohtani,Black Gold,8.74,15.5648,6.8248,hotrookies82,SHOHEI OHTANI 2025 Topps Update Black Gold Insert #BG-19 Los Angeles Dodgers,,
Mason Fluharty,Sandglitter,8.75,15.5696,6.8196,fritziefeet,Mason Fluharty 2025 Topps Update Sandglitter Parallel SP #US138 Blue Jays Rookie,,
Elly De La Cruz,All Star Game,2.25,9.0651,6.8151,collectorsedge67,2025 Topps Update #ASG-21 Elly De La Cruz Silver Foil Parallel,,
Elly De La Cruz,All Star Game,2.25,9.0651,6.8151,t2tradincards,Elly De La Cruz Cincinnati Reds 2025 Topps Update #ASG-21 2025 All-Star Game,,
Ryan Miller,Green Foil,7.19,13.9894,6.7994,jemclau5287,2025 Topps Update Ryan Miller (RC) Green /99 #US317 Tigers,,
Dylan Carlson,Vintage 99,7.99,14.778,6.788,417dlthome,2025 Topps Update Series Dylan Carlson Vintage Stock #/99 Orioles US181,,
Shohei Ohtani,Base Rainbow,8.98,15.7427,6.7627,oakstonecardcompanyllc,Shohei Ohtani & Roki Sasaki 2025 Topps Update SP Rainbow Foil RISING SONS Card,,
Shohei Ohtani,Base Rainbow,8.98,15.7427,6.7627,oakstonecardcompanyllc,Shohei Ohtani & Roki Sasaki 2025 Topps Update SP Rainbow Foil RISING SONS Card,,
Elly De La Cruz,All Star Game,2.31,9.0651,6.7551,andkna3997,2025 Topps Update Series Pink Foil Elly De la Cruz Reds #ASG-21,,
Antonio Senzatela,Green Foil,2.5,9.2498,6.7498,rjvec,2025 Topps Update Green Rainbow Foil #US154 Antonio Senzatela 46/99 Colorado,,
Blake Snell / Tyler Glasnow,Green Foil,3.98,10.7045,6.7245,thirdcoastsportscards,2025 Topps Update Blake Snell Tyler Glasnow Green Rainbow Foil /99 Dodgers,,
Thomas Harrington,Purple Rainbow,5.1,11.8163,6.7163,meach27,2025 Topps Update Thomas Harrington RC Purple Holo Foil /250 - Pirates #US273,,
Luarbert Arias,Green Foil,3.29,9.9675,6.6775,highlandsportscards,2025 Topps Update Luarbert Arias Green Rainbow Foil RC /99 #US53 Miami Marlins,,
Christian Koss,Green Foil,6.75,13.404,6.654,irishvikingresellers,2025 Topps Update #US174 Christian Koss Green Holo Foil #/99,,
Trenton Brooks,Photo Variation,2.98,9.622,6.642,packhog,2025 Topps Update Trenton Brooks RC True Photo Variation #US78 Padres,,
Francisco Lindor,All Star Game,1.5,8.1049,6.6049,sgt._p_cards,2025 Topps Update #ASG-17 Francisco Lindor 2025 All-Star Game,,
Francisco Lindor,All Star Game,1.5,8.1049,6.6049,pnw-406cardcollecting,Francisco Lindor All-Star Game Foil 2025 Topps Update Series Card #ASG-17 Mets,,
Francisco Lindor,All Star Game,1.5,8.1049,6.6049,cardknocks_trading_cards,2025 Topps Update #ASG-17 Francisco Lindor 2025 All-Star Game,,
Pete Crow-Armstrong,All Star Game,1.5,8.0919,6.5919,nistie-13,2025 Topps Update Series - 2025 All-Star Game Pete Crow-Armstrong #ASG-6,,
Pete Crow-Armstrong,All Star Game,1.5,8.0919,6.5919,sgoodbar,2025 Topps Update Series - 2025 All-Star Game Pete Crow-Armstrong #ASG-6,,
Shohei Ohtani,Orange Black,8.98,15.5696,6.5896,richie0-31,2025 Topps Update Series - Shohei Ohtani #US84 Holiday Orange & Black Foil⚾️,,
,Green Foil,6.99,13.5753,6.5853,417dlthome,2025 Topps Update Jonathan Bermudez Rookie RC Green #/99 Marlins #US144,,
Elvis Alvarado,Green Foil,6.99,13.5728,6.5828,cheeks1007,Elvis Alvarado 2025 Topps Update Green Foil RC 3/99 #US61 Athletics,,
Michael McGreevy,Green Foil,6.99,13.5728,6.5828,grandil,2025 Topps Update Michael McGreevy Green /99 Rookie Debut St Louis Cardinals,,
Fernando Tatis Jr.,All Star Game,1.5,8.0761,6.5761,njtreasures0108,2025 Topps Update - 2025 All-Star Game #ASG-28 Fernando Tatis Jr.,,
Fernando Tatis Jr.,All Star Game,1.5,8.0761,6.5761,pnw-406cardcollecting,Fernando Tatis Jr. All-Star Game Foil 2025 Topps Update Series #ASG-28 Padres,,
Elly De La Cruz,All Star Game,2.49,9.0651,6.5751,fritziefeet,Elly De La Cruz 2025 Topps Update All-Star Game Foil #ASG21 Cincinnati Reds,,
Kris Bubic,All Star Game,1.49,8.0527,6.5627,certifi-19,2025 Topps Update Series - 2025 All-Star Game Kris Bubic #ASG-46,,
Francisco Lindor,All Star Game,1.55,8.1049,6.5549,sgoodbar,2025 Topps Update Series - 2025 All-Star Game Francisco Lindor #ASG-17,,
Kris Bubic,All Star Game,1.5,8.0527,6.5527,njtreasures0108,2025 Topps Update - 2025 All-Star Game #ASG-46 Kris Bubic,,
Kris Bubic,All Star Game,1.5,8.0527,6.5527,pnw-406cardcollecting,Kris Bubic All-Star Game Foil 2025 Topps Update Series Card #ASG-46 Royals,,
Kris Bubic,All Star Game,1.5,8.0527,6.5527,dallasspo-31,2025 Topps Update #ASG-46 Kris Bubic 2025 All-Star Game,,
Ty France,Green Foil,3.4,9.9325,6.5325,chrispcards84,2025 Topps Update Ty France Green Parallel Numbered 94/99,,
Francisco Lindor,All Star Game,1.59,8.1049,6.5149,ballg57,2025 Topps UPDATE Francisco Lindor ALL STAR GAME Foil ASG-17,,
Austin Wynns,Vintage 99,7.19,13.7048,6.5148,acts_of_insanity,2025 Topps Update Vintage Stock Austin Wynns 55/99 US330 Oakland Athletics NM,,
Pete Crow-Armstrong,All Star Game,1.59,8.0919,6.5019,acts_of_insanity,2025 Topps Update All-Star Game #ASG-6 Pete Crow-Armstrong Cubs NM Free Shipping,,
Pete Crow-Armstrong,All Star Game,1.59,8.0919,6.5019,thecardhitsback,2025 Topps Update: All-Star Game #ASG-6 Pete Crow-Armstrong - Cubs,,
Luarbert Arias,Canvas 50,3.49,9.9675,6.4775,tonygonz2424,LUARBERT ARIAS RC 2025 TOPPS UPDATE CANVAS 46/50 #US53 MIAMI MARLINS,,
Nathaniel Lowe,Green Foil,2.79,9.2422,6.4522,junkwaxkids,2025 Topps Update #US230 Nathaniel Lowe Green Foil #/99,,
Zac Veen,Green Foil,6.95,13.4011,6.4511,kcards331j,2025 Topps Update Series Zac Veen #US286 Green Holo Foil Parallel RC Rockies /99,,
Zac Veen,Green Foil,6.95,13.4011,6.4511,kcards331j,2025 Topps Update Series Zac Veen #US286 Green Holo Foil Parallel RC Rockies /99,,
Rowdy Tellez,Green Foil,3.49,9.9325,6.4425,wpride33,2025 Topps Update #US19 Rowdy Tellez Green Foil /99 Seattle Mariners,,
Fernando Tatis Jr.,All Star Game,1.64,8.0761,6.4361,pavegunr_collectibles,Fernando Tatis Jr. 2025 Topps Update 2025 All-Star Game #ASG-28 San Diego Padres,,
Mickey Gasper,Green Foil,6.97,13.4011,6.4311,comc_consignment,2025 Topps Update Green Rainbow Foil /99 Mickey Gasper #US291 0u2l,,
Mickey Gasper,Green Foil,6.97,13.4011,6.4311,comc_consignment,2025 Topps Update Green Rainbow Foil /99 Mickey Gasper #US291 tw0,,
Fernando Tatis Jr.,All Star Game,1.65,8.0761,6.4261,josdun-4118,FERNANDO TATIS JR. 2025 Topps Update Baseball. All Star Game Foil Insert. ASG-28,,
Camilo Doval,Green Foil,2.84,9.2479,6.4079,jklcards_collectibles,2025 Topps Update #US328 Camilo Doval Green Foil #84/99,,
Fernando Tatis Jr.,All Star Game,1.7,8.0761,6.3761,sgoodbar,2025 Topps Update Series All-Star Game FERNANDO TATIS JR #ASG-28 Padres,,
Kris Bubic,All Star Game,1.69,8.0527,6.3627,habitual.hobby,2025 Topps Update ASG-46 - Kris Bubic All-Star Game Foil Insert - Royals,,
Luis Mey,Green Foil,8.45,14.8077,6.3577,dugout21f,2025 Topps Update Green Holo Foil #US102 Luis Mey /99 - NM-MT,,
Pete Crow-Armstrong,All Star Game,1.74,8.0919,6.3519,greg-9671,2025 Topps Update All-Star Game ASG-6 Pete Crow-Armstrong Cubs,,
Fernando Tatis Jr.,All Star Game,1.74,8.0761,6.3361,greg-9671,2025 Topps Update Fernando Tatis Jr. #ASG-28 All-Star Game Foil Padres,,
Fernando Tatis Jr.,All Star Game,1.74,8.0761,6.3361,muck1201,2025 Topps Update All Star Game Foil - #ASG-28 Fernando Tatis Jr. Padres,,
Fernando Tatis Jr.,All Star Game,1.75,8.0761,6.3261,fritziefeet,Fernando Tatis Jr. 2025 Topps Update All-Star Game Foil #ASG28 San Diego Padres,,
Aaron Judge / Jazz Chisholm Jr.,Gold 2025,9.29,15.6133,6.3233,dnyikos13,2025 Topps Update Gold #US85 Aaron Judge/Jazz Chisholm Jr. #/2025 Yankees,,
John Rave,Purple Rainbow,5.5,11.8163,6.3163,x2jzka,2025 Topps Update - John Rave #US192 - Purple  /250 (RC),,
Francisco Lindor,All Star Game,1.79,8.1049,6.3149,broadwayscardshop,2025 Topps Update - 2025 All-Star Game #ASG-17 Francisco Lindor,,
Fernando Tatis Jr.,All Star Game,1.79,8.0761,6.2861,bulbabreaks,Fernando Tatis Jr. All-Star Game Foil 2025 Topps Update Series #ASG-28 Padres,,
Francisco Lindor,All Star Game,1.83,8.1049,6.2749,tommypgoods,2025 Topps Update Series - 2025 All-Star Game Francisco Lindor #ASG-17,,
Francisco Lindor,All Star Game,1.84,8.1049,6.2649,ericscardsii,Francisco Lindor 2025 Topps Update All-Star Game #ASG-17 New York Mets,,
Matt Thaiss,All Star Game,1.79,8.0527,6.2627,junkwaxkids,2025 Topps Update #ASG-48 Matt Thaiss All Star Game Foil,,
Kris Bubic,All Star Game,1.79,8.0527,6.2627,941168472,2025 Topps Update Series - 2025 All-Star Game Kris Bubic #ASG-46,,
Jason Heyward,Green Foil,2.99,9.2422,6.2522,longbeachmedia,2025 Topps Update Series Green Holo Foil /99 #US71 - Jason Heyward,,
